unit_id,timestamp_ms,iso_time,seq,roll_deg,pitch_deg,yaw_deg,mag_hdg,lat,lon,sog_mps,heading_deg,mag_x,mag_y,mag_z,ble1_roll,ble1_pitch,ble1_yaw,ble2_roll,ble2_pitch,ble2_yaw,ble3_roll,ble3_pitch,ble3_yaw,rudder_angle,boom_angle,torso_angle
RED,559085,,1936,-1.45,-0.32,102.61,102.61,,,0.00,,-146.712,-131.429,13.752,179.76,-0.33,114.07,178.96,5.66,107.41,,,,11.46,4.80,
RED,559258,,1937,-1.48,-0.24,102.61,102.61,,,0.00,,-176.700,-110.438,46.739,179.76,-0.33,114.06,178.97,5.66,107.41,,,,11.45,4.80,
RED,559432,,1938,-1.49,-0.28,102.61,102.61,,,0.00,,-161.706,-179.410,7.755,179.77,-0.33,114.04,178.97,5.66,107.42,,,,11.43,4.81,
RED,559609,2026-02-11T10:37:59Z,1939,-1.47,-0.28,102.61,102.61,28.867697,-13.833220,0.00,,-167.704,-125.431,61.733,179.77,-0.33,114.03,178.98,5.66,107.42,,,,11.42,4.81,
RED,559794,,1940,-1.44,-0.33,102.60,102.60,,,0.00,,-161.706,-110.438,43.740,179.77,-0.33,114.02,178.98,5.66,107.42,,,,11.43,4.82,
RED,559973,,1941,-1.44,-0.35,102.60,102.60,,,0.00,,-158.708,-134.428,31.745,179.75,-0.34,114.00,178.98,5.67,107.42,,,,11.40,4.82,
RED,560145,,1942,-1.43,-0.36,102.60,102.60,,,0.00,,-146.712,-167.414,22.748,179.75,-0.34,114.00,178.98,5.68,107.42,,,,11.40,4.82,
RED,560321,,1943,-1.42,-0.32,102.60,102.60,,,0.00,,-143.714,-155.419,16.751,179.75,-0.34,114.00,178.97,5.68,107.42,,,,11.40,4.82,
RED,560494,,1944,-1.42,-0.30,102.61,102.61,,,0.00,,-155.709,-143.424,31.745,179.75,-0.34,114.00,178.98,5.68,107.42,,,,11.39,4.81,
RED,560675,2026-02-11T10:38:00Z,1945,-1.41,-0.32,102.61,102.61,28.867697,-13.833220,0.00,,-167.704,-146.423,-7.239,179.75,-0.34,114.00,178.98,5.69,107.42,,,,11.39,4.81,
RED,560853,,1946,-1.42,-0.35,102.61,102.61,,,0.00,,-158.708,-167.414,10.753,179.75,-0.34,114.00,178.98,5.69,107.42,,,,11.39,4.81,
RED,561035,,1947,-1.42,-0.38,102.60,102.60,,,0.00,,-137.716,-164.416,25.747,179.76,-0.34,114.00,178.98,5.70,107.43,,,,11.40,4.82,
RED,561207,,1948,-1.46,-0.42,102.60,102.60,,,0.00,,-173.701,-149.422,-10.238,179.76,-0.34,114.01,178.98,5.70,107.42,,,,11.41,4.82,
RED,561381,,1949,-1.45,-0.42,102.60,102.60,,,0.00,,-170.703,-125.431,34.744,179.76,-0.34,114.02,178.98,5.70,107.42,,,,11.42,4.82,
RED,561552,,1950,-1.43,-0.38,102.59,102.59,,,0.00,,-140.715,-143.424,7.755,179.76,-0.34,114.02,178.98,5.70,107.42,,,,11.43,4.83,
RED,561754,2026-02-11T10:38:01Z,1951,-1.45,-0.34,102.60,102.60,28.867697,-13.833220,0.00,,-176.700,-107.439,4.756,179.78,-0.34,114.02,178.96,5.69,107.41,,,,11.42,4.81,
RED,561927,,1952,-1.43,-0.37,102.60,102.60,,,0.00,,-155.709,-167.414,40.741,179.79,-0.34,114.02,178.96,5.70,107.41,,,,11.42,4.81,
RED,562107,,1953,-1.45,-0.35,102.60,102.60,,,0.00,,-149.711,-113.436,4.756,179.79,-0.34,114.02,178.96,5.70,107.41,,,,11.42,4.81,
RED,562282,,1954,-1.43,-0.36,102.60,102.60,,,0.00,,-164.705,-149.422,10.753,179.78,-0.35,114.00,178.95,5.70,107.41,,,,11.40,4.81,
RED,562453,,1955,-1.44,-0.33,102.61,102.61,,,0.00,,-176.700,-125.431,25.747,179.79,-0.34,114.00,178.95,5.70,107.41,,,,11.39,4.80,
RED,562642,2026-02-11T10:38:02Z,1956,-1.46,-0.35,102.61,102.61,28.867697,-13.833220,0.00,,-158.708,-161.417,-7.239,179.79,-0.35,114.00,178.95,5.69,107.41,,,,11.39,4.80,
RED,562815,,1957,-1.44,-0.39,102.62,102.62,,,0.00,,-167.704,-149.422,4.756,179.80,-0.34,113.99,178.95,5.68,107.41,,,,11.37,4.79,
RED,562996,,1958,-1.46,-0.34,102.62,102.62,,,0.00,,-182.698,-128.430,-28.231,179.79,-0.34,113.98,178.96,5.67,107.41,,,,11.36,4.79,
RED,563166,,1959,-1.45,-0.36,102.63,102.63,,,0.00,,-158.708,-158.418,-1.242,179.79,-0.34,113.96,178.97,5.67,107.41,,,,11.35,4.78,
RED,563342,,1960,-1.45,-0.35,102.64,102.64,,,0.00,,-146.712,-119.434,46.739,179.80,-0.34,113.96,178.97,5.68,107.41,,,,11.32,4.77,
RED,563518,,1961,-1.41,-0.34,102.64,102.64,,,0.00,,-164.705,-164.416,25.747,179.80,-0.33,113.95,178.97,5.67,107.41,,,,11.31,4.77,
RED,563705,2026-02-11T10:38:03Z,1962,-1.41,-0.29,102.64,102.64,28.867697,-13.833220,0.00,,-149.711,-137.427,43.740,179.79,-0.34,113.95,178.99,5.67,107.42,,,,11.31,4.78,
RED,563882,,1963,-1.41,-0.33,102.64,102.64,,,0.00,,-170.703,-173.412,-1.242,179.79,-0.34,113.95,178.99,5.66,107.42,,,,11.31,4.78,
RED,564055,,1964,-1.43,-0.34,102.64,102.64,,,0.00,,-161.706,-143.424,7.755,179.80,-0.35,113.95,178.99,5.66,107.42,,,,11.31,4.78,
RED,564233,,1965,-1.43,-0.34,102.64,102.64,,,0.00,,-137.716,-134.428,34.744,179.79,-0.34,113.96,178.99,5.66,107.42,,,,11.32,4.78,
RED,564402,,1966,-1.44,-0.35,102.65,102.65,,,0.00,,-131.719,-140.425,40.741,179.79,-0.34,113.96,178.99,5.66,107.41,,,,11.31,4.77,
RED,564574,,1967,-1.47,-0.36,102.66,102.66,,,0.00,,-170.703,-131.429,19.750,179.78,-0.35,113.97,179.00,5.65,107.42,,,,11.31,4.76,
RED,564749,2026-02-11T10:38:04Z,1968,-1.48,-0.33,102.66,102.66,28.867697,-13.833220,0.00,,-167.704,-155.419,40.741,179.79,-0.35,113.97,178.99,5.66,107.41,,,,11.31,4.75,
RED,564926,,1969,-1.45,-0.35,102.66,102.66,,,0.00,,-188.695,-113.436,37.742,179.79,-0.35,113.97,179.00,5.64,107.41,,,,11.31,4.75,
RED,565096,,1970,-1.44,-0.34,102.66,102.66,,,0.00,,-143.714,-137.427,16.751,179.80,-0.35,113.96,179.00,5.63,107.41,,,,11.30,4.75,
RED,565280,,1971,-1.45,-0.35,102.66,102.66,,,0.00,,-155.709,-140.425,43.740,179.81,-0.33,113.96,178.99,5.63,107.41,,,,11.30,4.75,
RED,565449,,1972,-1.47,-0.34,102.66,102.66,,,0.00,,-176.700,-125.431,40.741,179.81,-0.33,113.97,178.99,5.63,107.41,,,,11.31,4.75,
RED,565631,2026-02-11T10:38:05Z,1973,-1.42,-0.34,102.66,102.66,28.867697,-13.833220,0.00,,-170.703,-119.434,37.742,179.80,-0.33,113.98,178.98,5.63,107.40,,,,11.32,4.74,
RED,565803,,1974,-1.43,-0.33,102.66,102.66,,,0.00,,-164.705,-152.420,-4.241,179.79,-0.33,114.02,178.97,5.63,107.40,,,,11.33,4.74,
RED,565974,,1975,-1.45,-0.34,102.65,102.65,,,0.00,,-155.709,-128.430,31.745,179.79,-0.33,114.03,178.97,5.63,107.40,,,,11.38,4.75,
RED,566147,,1976,-1.42,-0.32,102.65,102.65,,,0.00,,-167.704,-143.424,7.755,179.78,-0.33,114.06,178.97,5.63,107.40,,,,11.39,4.75,
RED,566317,,1977,-1.39,-0.30,102.63,102.63,,,0.00,,-158.708,-107.439,16.751,179.79,-0.33,114.07,178.97,5.64,107.40,,,,11.44,4.77,
RED,566493,,1978,-1.41,-0.28,102.62,102.62,,,0.00,,-170.703,-113.436,19.750,179.79,-0.33,114.09,178.97,5.64,107.40,,,,11.47,4.78,
RED,566669,2026-02-11T10:38:06Z,1979,-1.42,-0.34,102.61,102.61,28.867697,-13.833220,0.00,,-146.712,-101.441,28.746,179.79,-0.33,114.11,178.97,5.64,107.40,,,,11.50,4.79,
RED,566848,,1980,-1.43,-0.33,102.60,102.60,,,0.00,,-158.708,-125.431,31.745,179.79,-0.33,114.12,178.95,5.64,107.40,,,,11.52,4.80,
RED,567025,,1981,-1.45,-0.36,102.59,102.59,,,0.00,,-173.701,-140.425,13.752,179.80,-0.32,114.17,178.95,5.65,107.40,,,,11.58,4.81,
RED,567202,,1982,-1.44,-0.37,102.58,102.58,,,0.00,,-158.708,-146.423,13.752,179.79,-0.33,114.19,178.94,5.67,107.40,,,,11.61,4.82,
RED,567373,,1983,-1.44,-0.34,102.57,102.57,,,0.00,,-167.704,-137.427,4.756,179.79,-0.32,114.22,178.94,5.67,107.39,,,,11.65,4.82,
RED,567545,,1984,-1.43,-0.31,102.56,102.56,,,0.00,,-176.700,-119.434,34.744,179.80,-0.32,114.22,178.96,5.69,107.39,,,,11.66,4.83,
RED,567729,2026-02-11T10:38:07Z,1985,-1.44,-0.31,102.56,102.56,28.867697,-13.833220,0.00,,-152.710,-149.422,16.751,179.81,-0.32,114.25,178.97,5.69,107.39,,,,11.69,4.83,
RED,567901,,1986,-1.47,-0.33,102.53,102.53,,,0.00,,-170.703,-140.425,37.742,179.81,-0.32,114.25,178.96,5.70,107.40,,,,11.72,4.87,
RED,568080,,1987,-1.47,-0.35,102.52,102.52,,,0.00,,-170.703,-140.425,-4.241,179.82,-0.32,114.26,178.96,5.70,107.40,,,,11.74,4.88,
RED,568253,,1988,-1.50,-0.32,102.52,102.52,,,0.00,,-149.711,-113.436,28.746,179.81,-0.32,114.26,178.96,5.70,107.40,,,,11.74,4.88,
RED,568430,,1989,-1.46,-0.32,102.51,102.51,,,0.00,,-152.710,-89.446,64.731,179.81,-0.32,114.26,178.95,5.69,107.40,,,,11.75,4.89,
RED,568606,2026-02-11T10:38:08Z,1990,-1.47,-0.30,102.51,102.51,28.867697,-13.833220,0.00,,-164.705,-110.438,67.730,179.81,-0.32,114.25,178.97,5.69,107.39,,,,11.74,4.88,
RED,568797,,1991,-1.45,-0.32,102.51,102.51,,,0.00,,-140.715,-125.431,70.729,179.81,-0.32,114.24,178.96,5.70,107.39,,,,11.74,4.88,
RED,568970,,1992,-1.44,-0.31,102.50,102.50,,,0.00,,-137.716,-164.416,34.744,179.81,-0.32,114.24,178.97,5.71,107.39,,,,11.74,4.89,
RED,569143,,1993,-1.43,-0.32,102.50,102.50,,,0.00,,-170.703,-77.451,82.724,179.80,-0.31,114.24,178.96,5.71,107.39,,,,11.74,4.89,
RED,569313,,1994,-1.41,-0.33,102.49,102.49,,,0.00,,-170.703,-134.428,-34.228,179.80,-0.32,114.24,178.96,5.72,107.39,,,,11.75,4.90,
RED,569493,,1995,-1.40,-0.33,102.48,102.48,,,0.00,,-158.708,-80.450,61.733,179.79,-0.31,114.24,178.97,5.73,107.39,,,,11.76,4.91,
RED,569677,2026-02-11T10:38:09Z,1996,-1.41,-0.33,102.48,102.48,28.867697,-13.833220,0.00,,-164.705,-167.414,10.753,179.80,-0.31,114.22,178.98,5.73,107.39,,,,11.74,4.91,
RED,569849,,1997,-1.43,-0.32,102.47,102.47,,,0.00,,-140.715,-146.423,43.740,179.80,-0.31,114.22,178.98,5.73,107.39,,,,11.75,4.92,
RED,570038,,1998,-1.41,-0.35,102.47,102.47,,,0.00,,-140.715,-158.418,-7.239,179.80,-0.31,114.22,178.99,5.73,107.38,,,,11.75,4.92,
RED,570215,,1999,-1.41,-0.32,102.47,102.47,,,0.00,,-170.703,-155.419,7.755,179.79,-0.32,114.22,178.99,5.73,107.39,,,,11.75,4.92,
RED,570384,,2000,-1.43,-0.33,102.47,102.47,,,0.00,,-158.708,-104.440,43.740,179.78,-0.32,114.24,178.99,5.72,107.39,,,,11.77,4.92,
RED,570559,,2001,-1.42,-0.37,102.46,102.46,,,0.00,,-182.698,-128.430,4.756,179.78,-0.31,114.24,179.01,5.71,107.39,,,,11.78,4.93,
RED,570739,2026-02-11T10:38:10Z,2002,-1.41,-0.33,102.46,102.46,28.867697,-13.833220,0.00,,-143.714,-137.427,28.746,179.78,-0.32,114.25,179.00,5.70,107.39,,,,11.79,4.93,
RED,570911,,2003,-1.40,-0.36,102.46,102.46,,,0.00,,-161.706,-95.444,19.750,179.78,-0.32,114.25,179.01,5.68,107.38,,,,11.79,4.92,
RED,571083,,2004,-1.43,-0.35,102.46,102.46,,,0.00,,-173.701,-164.416,10.753,179.78,-0.31,114.25,179.00,5.68,107.38,,,,11.79,4.92,
RED,571260,,2005,-1.45,-0.36,102.47,102.47,,,0.00,,-155.709,-149.422,19.750,179.78,-0.32,114.25,179.00,5.67,107.38,,,,11.78,4.91,
RED,571430,,2006,-1.42,-0.36,102.47,102.47,,,0.00,,-179.699,-143.424,52.736,179.78,-0.32,114.24,179.00,5.68,107.38,,,,11.78,4.91,
RED,571611,2026-02-11T10:38:11Z,2007,-1.43,-0.34,102.47,102.47,28.867697,-13.833220,0.00,,-170.703,-140.425,25.747,179.78,-0.32,114.24,179.00,5.68,107.38,,,,11.77,4.91,
RED,571781,,2008,-1.43,-0.37,102.48,102.48,,,0.00,,-155.709,-131.429,28.746,179.78,-0.31,114.22,178.99,5.67,107.38,,,,11.74,4.90,
RED,571958,,2009,-1.41,-0.39,102.49,102.49,,,0.00,,-149.711,-47.463,85.723,179.77,-0.31,114.21,179.00,5.66,107.38,,,,11.72,4.89,
RED,572128,,2010,-1.41,-0.35,102.49,102.49,,,0.00,,-149.711,-152.420,16.751,179.77,-0.31,114.20,178.99,5.66,107.38,,,,11.71,4.89,
RED,572311,,2011,-1.45,-0.35,102.51,102.51,,,0.00,,-143.714,-101.441,19.750,179.77,-0.31,114.20,178.99,5.67,107.38,,,,11.69,4.87,
RED,572482,,2012,-1.46,-0.38,102.52,102.52,,,0.00,,-176.700,-122.433,64.731,179.78,-0.30,114.19,178.99,5.68,107.38,,,,11.67,4.86,
RED,572660,2026-02-11T10:38:12Z,2013,-1.40,-0.35,102.53,102.53,28.867697,-13.833220,0.00,,-170.703,-143.424,19.750,179.78,-0.30,114.18,178.99,5.68,107.38,,,,11.65,4.85,
RED,572853,,2014,-1.45,-0.34,102.55,102.55,,,0.00,,-179.699,-95.444,13.752,179.78,-0.30,114.19,178.99,5.69,107.38,,,,11.64,4.83,
RED,573027,,2015,-1.42,-0.32,102.57,102.57,,,0.00,,-149.711,-89.446,52.736,179.79,-0.31,114.20,178.99,5.70,107.38,,,,11.63,4.81,
RED,573212,,2016,-1.40,-0.29,102.57,102.57,,,0.00,,-152.710,-140.425,34.744,179.79,-0.31,114.20,178.98,5.71,107.38,,,,11.63,4.81,
RED,573383,,2017,-1.37,-0.28,102.59,102.59,,,0.00,,-152.710,-149.422,22.748,179.80,-0.31,114.22,178.98,5.71,107.38,,,,11.63,4.79,
RED,573559,,2018,-1.40,-0.32,102.60,102.60,,,0.00,,-167.704,-119.434,28.746,179.79,-0.30,114.24,178.99,5.69,107.38,,,,11.64,4.78,
RED,573744,2026-02-11T10:38:13Z,2019,-1.46,-0.36,102.61,102.61,28.867697,-13.833220,0.00,,-146.712,-164.416,22.748,179.78,-0.31,114.27,178.99,5.68,107.38,,,,11.66,4.77,
RED,573925,,2020,-1.44,-0.35,102.62,102.62,,,0.00,,-179.699,-134.428,61.733,179.78,-0.31,114.29,178.98,5.67,107.38,,,,11.67,4.76,
RED,574106,,2021,-1.42,-0.35,102.62,102.62,,,0.00,,-146.712,-155.419,22.748,179.78,-0.31,114.31,178.98,5.65,107.39,,,,11.69,4.77,
RED,574283,,2022,-1.42,-0.34,102.62,102.62,,,0.00,,-146.712,-110.438,67.730,179.78,-0.31,114.34,178.97,5.66,107.39,,,,11.72,4.77,
RED,574456,,2023,-1.44,-0.37,102.62,102.62,,,0.00,,-176.700,-155.419,10.753,179.78,-0.31,114.35,178.96,5.67,107.39,,,,11.73,4.77,
RED,574637,2026-02-11T10:38:14Z,2024,-1.45,-0.39,102.62,102.62,28.867697,-13.833220,0.00,,-149.711,-143.424,13.752,179.77,-0.31,114.36,178.98,5.69,107.39,,,,11.74,4.77,
RED,574824,,2025,-1.44,-0.35,102.62,102.62,,,0.00,,-173.701,-125.431,-10.238,179.77,-0.30,114.38,178.97,5.70,107.39,,,,11.76,4.77,
RED,574995,,2026,-1.41,-0.36,102.62,102.62,,,0.00,,-161.706,-140.425,55.735,179.77,-0.30,114.38,178.97,5.70,107.39,,,,11.76,4.77,
RED,575182,,2027,-1.39,-0.36,102.61,102.61,,,0.00,,-164.705,-116.435,40.741,179.77,-0.30,114.39,178.98,5.70,107.39,,,,11.78,4.78,
RED,575352,,2028,-1.41,-0.39,102.61,102.61,,,0.00,,-167.704,-143.424,-16.236,179.77,-0.30,114.39,178.99,5.72,107.38,,,,11.78,4.77,
RED,575529,,2029,-1.40,-0.38,102.60,102.60,,,0.00,,-158.708,-140.425,34.744,179.78,-0.30,114.39,178.99,5.73,107.38,,,,11.79,4.78,
RED,575707,2026-02-11T10:38:15Z,2030,-1.37,-0.37,102.60,102.60,28.867697,-13.833220,0.00,,-137.716,-155.419,25.747,179.77,-0.30,114.39,178.99,5.73,107.38,,,,11.79,4.78,
RED,575891,,2031,-1.41,-0.34,102.59,102.59,,,0.00,,-173.701,-146.423,55.735,179.77,-0.30,114.39,178.98,5.72,107.37,,,,11.80,4.78,
RED,576070,,2032,-1.41,-0.29,102.59,102.59,,,0.00,,-146.712,-149.422,31.745,179.77,-0.30,114.39,178.98,5.72,107.37,,,,11.80,4.78,
RED,576242,,2033,-1.41,-0.32,102.59,102.59,,,0.00,,-170.703,-110.438,43.740,179.77,-0.30,114.39,178.97,5.72,107.37,,,,11.80,4.78,
RED,576419,,2034,-1.42,-0.31,102.58,102.58,,,0.00,,-158.708,-107.439,73.728,179.77,-0.30,114.39,178.98,5.73,107.37,,,,11.81,4.79,
RED,576591,,2035,-1.42,-0.31,102.57,102.57,,,0.00,,-167.704,-158.418,34.744,179.76,-0.29,114.38,178.99,5.73,107.37,,,,11.81,4.80,
RED,576786,2026-02-11T10:38:16Z,2036,-1.39,-0.32,102.56,102.56,28.867697,-13.833220,0.00,,-146.712,-113.436,61.733,179.76,-0.29,114.38,178.98,5.73,107.37,,,,11.82,4.81,
RED,576965,,2037,-1.43,-0.32,102.55,102.55,,,0.00,,-152.710,-146.423,25.747,179.77,-0.29,114.36,178.97,5.73,107.37,,,,11.83,4.82,
RED,577145,,2038,-1.43,-0.35,102.52,102.52,,,0.00,,-149.711,-131.429,49.737,179.77,-0.29,114.35,178.97,5.73,107.36,,,,11.83,4.84,
RED,577314,,2039,-1.44,-0.33,102.51,102.51,,,0.00,,-173.701,-146.423,22.748,179.77,-0.28,114.35,178.96,5.73,107.36,,,,11.84,4.85,
RED,577483,,2040,-1.43,-0.31,102.50,102.50,,,0.00,,-182.698,-98.442,61.733,179.78,-0.29,114.34,178.95,5.74,107.37,,,,11.84,4.86,
RED,577676,2026-02-11T10:38:17Z,2041,-1.43,-0.33,102.49,102.49,28.867697,-13.833220,0.00,,-155.709,-149.422,13.752,179.78,-0.28,114.34,178.94,5.74,107.37,,,,11.85,4.88,
RED,577850,,2042,-1.42,-0.34,102.49,102.49,,,0.00,,-167.704,-113.436,28.746,179.78,-0.28,114.32,178.95,5.72,107.37,,,,11.83,4.87,
RED,578035,,2043,-1.43,-0.34,102.48,102.48,,,0.00,,-146.712,-122.433,67.730,179.78,-0.28,114.32,178.95,5.72,107.36,,,,11.84,4.88,
RED,578207,,2044,-1.43,-0.39,102.48,102.48,,,0.00,,-182.698,-137.427,13.752,179.78,-0.28,114.32,178.96,5.72,107.37,,,,11.84,4.89,
RED,578383,,2045,-1.43,-0.38,102.48,102.48,,,0.00,,-149.711,-134.428,19.750,179.78,-0.29,114.33,178.95,5.73,107.36,,,,11.84,4.88,
RED,578551,,2046,-1.41,-0.34,102.48,102.48,,,0.00,,-173.701,-140.425,1.757,179.78,-0.29,114.34,178.95,5.73,107.36,,,,11.86,4.88,
RED,578731,2026-02-11T10:38:18Z,2047,-1.41,-0.29,102.48,102.48,28.867697,-13.833220,0.00,,-164.705,-134.428,49.737,179.79,-0.28,114.38,178.95,5.73,107.36,,,,11.87,4.88,
RED,578905,,2048,-1.41,-0.26,102.48,102.48,,,0.00,,-146.712,-161.417,22.748,179.79,-0.28,114.39,178.96,5.73,107.36,,,,11.91,4.88,
RED,579079,,2049,-1.44,-0.28,102.47,102.47,,,0.00,,-176.700,-131.429,64.731,179.79,-0.28,114.40,178.95,5.73,107.37,,,,11.93,4.90,
RED,579251,,2050,-1.41,-0.32,102.47,102.47,,,0.00,,-179.699,-140.425,13.752,179.80,-0.29,114.41,178.95,5.74,107.37,,,,11.94,4.90,
RED,579435,,2051,-1.46,-0.32,102.47,102.47,,,0.00,,-152.710,-125.431,43.740,179.81,-0.29,114.42,178.96,5.72,107.37,,,,11.95,4.90,
RED,579618,2026-02-11T10:38:19Z,2052,-1.48,-0.33,102.47,102.47,28.867697,-13.833220,0.00,,-146.712,-182.408,-4.241,179.80,-0.30,114.42,178.96,5.71,107.37,,,,11.95,4.90,
RED,579792,,2053,-1.47,-0.31,102.47,102.47,,,0.00,,-161.706,-152.420,4.756,179.78,-0.30,114.42,178.97,5.72,107.37,,,,11.95,4.90,
RED,579973,,2054,-1.46,-0.32,102.47,102.47,,,0.00,,-176.700,-122.433,19.750,179.79,-0.29,114.42,178.97,5.71,107.37,,,,11.95,4.90,
RED,580146,,2055,-1.48,-0.35,102.47,102.47,,,0.00,,-152.710,-119.434,13.752,179.78,-0.30,114.42,178.99,5.71,107.38,,,,11.95,4.91,
RED,580320,,2056,-1.45,-0.36,102.47,102.47,,,0.00,,-158.708,-110.438,40.741,179.77,-0.30,114.41,178.98,5.71,107.38,,,,11.94,4.91,
RED,580490,,2057,-1.43,-0.37,102.48,102.48,,,0.00,,-164.705,-170.413,28.746,179.77,-0.30,114.41,178.98,5.70,107.38,,,,11.93,4.90,
RED,580668,2026-02-11T10:38:20Z,2058,-1.44,-0.39,102.48,102.48,28.867697,-13.833220,0.00,,-131.719,-107.439,37.742,179.77,-0.30,114.40,178.98,5.69,107.38,,,,11.92,4.90,
RED,580841,,2059,-1.45,-0.38,102.49,102.49,,,0.00,,-167.704,-134.428,4.756,179.76,-0.30,114.42,178.98,5.69,107.38,,,,11.93,4.89,
RED,581012,,2060,-1.48,-0.37,102.49,102.49,,,0.00,,-173.701,-125.431,55.735,179.76,-0.30,114.42,178.98,5.70,107.38,,,,11.93,4.89,
RED,581194,,2061,-1.50,-0.38,102.50,102.50,,,0.00,,-143.714,-158.418,40.741,179.76,-0.31,114.42,178.97,5.71,107.38,,,,11.92,4.88,
RED,581364,,2062,-1.47,-0.34,102.51,102.51,,,0.00,,-152.710,-98.442,61.733,179.76,-0.32,114.42,178.98,5.72,107.37,,,,11.91,4.86,
RED,581542,,2063,-1.46,-0.38,102.52,102.52,,,0.00,,-170.703,-143.424,-13.237,179.75,-0.32,114.43,178.97,5.71,107.37,,,,11.91,4.85,
RED,581717,2026-02-11T10:38:21Z,2064,-1.49,-0.41,102.53,102.53,28.867697,-13.833220,0.00,,-149.711,-152.420,7.755,179.76,-0.31,114.42,178.97,5.71,107.37,,,,11.89,4.84,
RED,581894,,2065,-1.50,-0.42,102.55,102.55,,,0.00,,-155.709,-122.433,13.752,179.75,-0.31,114.43,178.98,5.71,107.37,,,,11.88,4.82,
RED,582065,,2066,-1.46,-0.40,102.56,102.56,,,0.00,,-167.704,-179.410,16.751,179.74,-0.31,114.43,178.98,5.70,107.37,,,,11.87,4.81,
RED,582240,,2067,-1.45,-0.37,102.56,102.56,,,0.00,,-155.709,-119.434,49.737,179.74,-0.31,114.44,178.99,5.69,107.37,,,,11.87,4.81,
RED,582410,,2068,-1.46,-0.39,102.57,102.57,,,0.00,,-146.712,-155.419,-22.233,179.74,-0.31,114.44,178.98,5.69,107.38,,,,11.87,4.80,
RED,582583,,2069,-1.45,-0.37,102.58,102.58,,,0.00,,-176.700,-140.425,61.733,179.74,-0.32,114.44,178.98,5.69,107.38,,,,11.86,4.80,
RED,582763,2026-02-11T10:38:22Z,2070,-1.42,-0.36,102.58,102.58,28.867697,-13.833220,0.00,,-170.703,-140.425,10.753,179.73,-0.33,114.44,178.97,5.70,107.38,,,,11.86,4.80,
RED,582940,,2071,-1.40,-0.35,102.58,102.58,,,0.00,,-149.711,-125.431,43.740,179.73,-0.33,114.42,178.97,5.71,107.38,,,,11.85,4.80,
RED,583116,,2072,-1.40,-0.36,102.58,102.58,,,0.00,,-155.709,-125.431,22.748,179.74,-0.32,114.42,178.97,5.70,107.38,,,,11.84,4.80,
RED,583285,,2073,-1.41,-0.36,102.58,102.58,,,0.00,,-179.699,-110.438,22.748,179.74,-0.32,114.41,178.97,5.70,107.37,,,,11.83,4.79,
RED,583454,,2074,-1.45,-0.38,102.59,102.59,,,0.00,,-155.709,-122.433,49.737,179.73,-0.32,114.39,178.98,5.70,107.38,,,,11.80,4.79,
RED,583633,2026-02-11T10:38:23Z,2075,-1.40,-0.35,102.59,102.59,28.867697,-13.833220,0.00,,-140.715,-167.414,4.756,179.74,-0.32,114.39,178.98,5.70,107.38,,,,11.80,4.79,
RED,583811,,2076,-1.43,-0.35,102.59,102.59,,,0.00,,-170.703,-32.469,127.706,179.75,-0.31,114.38,178.99,5.69,107.38,,,,11.79,4.79,
RED,583984,,2077,-1.42,-0.39,102.60,102.60,,,0.00,,-137.716,-140.425,7.755,179.75,-0.30,114.38,178.99,5.69,107.38,,,,11.78,4.78,
RED,584160,,2078,-1.44,-0.35,102.60,102.60,,,0.00,,-149.711,-134.428,40.741,179.75,-0.30,114.38,179.00,5.70,107.38,,,,11.78,4.78,
RED,584330,,2079,-1.46,-0.33,102.61,102.61,,,0.00,,-149.711,-152.420,-7.239,179.75,-0.31,114.38,178.98,5.70,107.38,,,,11.77,4.77,
RED,584501,,2080,-1.42,-0.35,102.61,102.61,,,0.00,,-161.706,-110.438,67.730,179.75,-0.30,114.36,178.98,5.70,107.38,,,,11.76,4.77,
RED,584690,2026-02-11T10:38:24Z,2081,-1.49,-0.39,102.62,102.62,28.867697,-13.833220,0.00,,-164.705,-140.425,-10.238,179.75,-0.31,114.35,178.98,5.70,107.38,,,,11.73,4.76,
RED,584860,,2082,-1.49,-0.37,102.63,102.63,,,0.00,,-152.710,-104.440,55.735,179.75,-0.31,114.35,178.97,5.69,107.38,,,,11.72,4.75,
RED,585035,,2083,-1.48,-0.39,102.63,102.63,,,0.00,,-164.705,-149.422,-25.232,179.75,-0.31,114.34,178.98,5.70,107.38,,,,11.71,4.75,
RED,585206,,2084,-1.51,-0.39,102.63,102.63,,,0.00,,-128.720,-131.429,46.739,179.75,-0.32,114.33,178.98,5.71,107.38,,,,11.70,4.75,
RED,585384,,2085,-1.47,-0.40,102.63,102.63,,,0.00,,-173.701,-134.428,34.744,179.76,-0.33,114.33,178.98,5.71,107.38,,,,11.70,4.75,
RED,585554,,2086,-1.50,-0.38,102.62,102.62,,,0.00,,-167.704,-146.423,43.740,179.75,-0.33,114.32,178.98,5.70,107.39,,,,11.70,4.77,
RED,585739,2026-02-11T10:38:25Z,2087,-1.46,-0.40,102.62,102.62,28.867697,-13.833220,0.00,,-164.705,-104.440,82.724,179.74,-0.33,114.31,178.98,5.70,107.38,,,,11.69,4.76,
RED,585911,,2088,-1.47,-0.38,102.61,102.61,,,0.00,,-173.701,-149.422,13.752,179.75,-0.33,114.31,178.98,5.69,107.38,,,,11.70,4.77,
